,arch_name,arch,config,Num_conv,Num_denses,Num_pooling,Num_normalization,Num_droputs,KW,Filters,drop_ratio,num_simulation,folder,metric_presets,tags,accuracy,precision,recall,f1_score,roc_auc
600,architecture_7conv_7dense_2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,1,0,50_cte,16_cte,0.5_cte,sim_1,fold_5,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
601,architecture_7conv_7dense_2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,1,0,5_cte,16_cte,0.5_cte,sim_3,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
602,architecture_7conv_7dense_3,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,7,0,50_cte,16_cte,0.5_cte,sim_10,fold_5,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
603,architecture_7conv_7dense_3,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,7,0,5_cte,16_cte,0.5_cte,sim_10,fold_5,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
604,architecture_7conv_7dense_4,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,3,0,50_cte,16_cte,0.5_cte,sim_2,fold_3,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
605,architecture_7conv_7dense_4,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,3,0,5_cte,16_cte,0.5_cte,sim_4,fold_1,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
606,architecture_7conv_7dense_5,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,0,0,50_cte,16_cte,0.5_cte,sim_7,fold_2,['ClassificationPreset'],"['N_None', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
607,architecture_7conv_7dense_5,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,0,0,5_cte,16_cte,0.5_cte,sim_7,fold_1,['ClassificationPreset'],"['N_None', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
608,architecture_7conv_7dense_6,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,1,0,50_cte,16_cte,0.5_cte,sim_8,fold_5,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
609,architecture_7conv_7dense_6,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,1,0,5_cte,16_cte,0.5_cte,sim_2,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
610,architecture_7conv_7dense_7,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,7,0,50_cte,16_cte,0.5_cte,sim_3,fold_1,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
611,architecture_7conv_7dense_7,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,7,0,5_cte,16_cte,0.5_cte,sim_8,fold_1,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
612,architecture_7conv_7dense_8,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,3,0,50_cte,16_cte,0.5_cte,sim_3,fold_1,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
613,architecture_7conv_7dense_8,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,3,0,5_cte,16_cte,0.5_cte,sim_7,fold_2,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
614,architecture_7conv_7dense_9,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,0,0,50_cte,16_cte,0.5_cte,sim_9,fold_3,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
615,architecture_7conv_7dense_9,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,0,0,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
616,architecture_7conv_7dense_10,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,1,0,50_cte,16_cte,0.5_cte,sim_3,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
617,architecture_7conv_7dense_10,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,1,0,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
618,architecture_7conv_7dense_11,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,7,7,0,50_cte,16_cte,0.5_cte,sim_8,fold_2,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
619,architecture_7conv_7dense_11,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,7,7,0,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.35,0.2857142857142857,0.2,0.23529411764705882,0.33999999999999997
620,architecture_7conv_7dense_12,"['C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,3,3,0,50_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.45,0.2857142857142857,0.06666666666666667,0.10810810810810811,0.3011111111111111
621,architecture_7conv_7dense_12,"['C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,3,3,0,5_cte,16_cte,0.5_cte,sim_9,fold_1,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.45,0.2857142857142857,0.06666666666666667,0.10810810810810811,0.3011111111111111
622,architecture_7conv_7dense_13,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,0,7,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.45,0.2857142857142857,0.06666666666666667,0.10810810810810811,0.3011111111111111
623,architecture_7conv_7dense_13,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,0,7,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.45,0.2857142857142857,0.06666666666666667,0.10810810810810811,0.3011111111111111
624,architecture_7conv_7dense_14,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,1,7,50_cte,16_cte,0.5_cte,sim_2,fold_3,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.45,0.2857142857142857,0.06666666666666667,0.10810810810810811,0.3011111111111111
625,architecture_7conv_7dense_14,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,1,7,5_cte,16_cte,0.5_cte,sim_4,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.45,0.2857142857142857,0.06666666666666667,0.10810810810810811,0.3011111111111111
626,architecture_7conv_7dense_15,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,7,7,50_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.45,0.2857142857142857,0.06666666666666667,0.10810810810810811,0.3011111111111111
627,architecture_7conv_7dense_15,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,7,7,5_cte,16_cte,0.5_cte,sim_8,fold_4,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.45,0.2857142857142857,0.06666666666666667,0.10810810810810811,0.3011111111111111
628,architecture_10conv_3dense_1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,0,0,0,50_cte,16_cte,0.5_cte,sim_6,fold_3,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4166666666666667,0.3076923076923077,0.13333333333333333,0.18604651162790697,0.2922222222222222
629,architecture_10conv_3dense_1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,0,0,0,5_cte,16_cte,0.5_cte,sim_3,fold_2,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4166666666666667,0.3076923076923077,0.13333333333333333,0.18604651162790697,0.2922222222222222
630,architecture_10conv_3dense_2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,0,1,0,50_cte,16_cte,0.5_cte,sim_5,fold_5,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
631,architecture_10conv_3dense_2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,0,1,0,5_cte,16_cte,0.5_cte,sim_9,fold_3,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
632,architecture_10conv_3dense_3,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,0,10,0,50_cte,16_cte,0.5_cte,sim_8,fold_5,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
633,architecture_10conv_3dense_3,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,0,10,0,5_cte,16_cte,0.5_cte,sim_10,fold_4,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
634,architecture_10conv_3dense_4,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,0,5,0,50_cte,16_cte,0.5_cte,sim_7,fold_1,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
635,architecture_10conv_3dense_4,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,0,5,0,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
636,architecture_10conv_3dense_5,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,1,0,0,50_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_None', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
637,architecture_10conv_3dense_5,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,1,0,0,5_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_None', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
638,architecture_10conv_3dense_6,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,1,1,0,50_cte,16_cte,0.5_cte,sim_7,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
639,architecture_10conv_3dense_6,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,1,1,0,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
640,architecture_10conv_3dense_7,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,1,10,0,50_cte,16_cte,0.5_cte,sim_8,fold_5,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
641,architecture_10conv_3dense_7,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,1,10,0,5_cte,16_cte,0.5_cte,sim_5,fold_5,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
642,architecture_10conv_3dense_8,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,1,5,0,50_cte,16_cte,0.5_cte,sim_10,fold_5,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
643,architecture_10conv_3dense_8,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,1,5,0,5_cte,16_cte,0.5_cte,sim_10,fold_2,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
644,architecture_10conv_3dense_9,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,0,0,0,50_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
645,architecture_10conv_3dense_9,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,0,0,0,5_cte,16_cte,0.5_cte,sim_2,fold_3,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
646,architecture_10conv_3dense_10,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,1,1,0,50_cte,16_cte,0.5_cte,sim_1,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
647,architecture_10conv_3dense_10,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,1,1,0,5_cte,16_cte,0.5_cte,sim_2,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.1,0.16666666666666669,0.5755555555555556
648,architecture_10conv_3dense_12,"['C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config1,10,3,5,5,0,50_cte,16_cte,0.5_cte,sim_8,fold_1,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5333333333333333,0.26666666666666666,0.3555555555555555,0.48
649,architecture_10conv_3dense_12,"['C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', '2048', '1025', '2']",config2,10,3,5,5,0,5_cte,16_cte,0.5_cte,sim_2,fold_5,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5333333333333333,0.26666666666666666,0.3555555555555555,0.48
650,architecture_10conv_3dense_13,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,10,3,0,0,3,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5333333333333333,0.26666666666666666,0.3555555555555555,0.48
651,architecture_10conv_3dense_13,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,10,3,0,0,3,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5333333333333333,0.26666666666666666,0.3555555555555555,0.48
652,architecture_10conv_3dense_14,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,10,3,0,1,3,50_cte,16_cte,0.5_cte,sim_5,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5333333333333333,0.26666666666666666,0.3555555555555555,0.48
653,architecture_10conv_3dense_14,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,10,3,0,1,3,5_cte,16_cte,0.5_cte,sim_10,fold_3,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5333333333333333,0.26666666666666666,0.3555555555555555,0.48
